signer,aggregator_likelihood,unique_pools,pool_list,total_trades,trades_per_hour,mev_score,top_pools
HGApjydRsyHctdKs9dBzMD1YctMZ2VbuUZhmjJ5wRFYP,1.0,2,"ZeroFi, HumidiFi",3,2.436296486454417,0.43333333333333335,"ZeroFi(2), HumidiFi(1)"
HnN8jLtYdEH6Yrqukj2HqDsA3hKrq1CXux3EecahxFqg,1.0,2,"SolFiV2, ZeroFi",2,20.0,0.4,"SolFiV2(1), ZeroFi(1)"
GVXvtriTkYcaAgabRmEsm38Jnqgh8XoptqgRHNLMzwTB,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
DoTZ5WUaEhuRmjWVypr8TQguELBhMR4W6ok1wGDsHgen,1.0,2,"GoonFi, TesseraV",2,0.2168887341213724,0.3,"GoonFi(1), TesseraV(1)"
2xzkdfBD4bNJ3ZzkvB3ChFTqwa5GTHbbTnkGK5i1ddqH,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.3,"SolFiV2(1), HumidiFi(1)"
5zJ7rZHKzZGrQqDuF3sUjyqetb2hMtC3PMkVSxX4XyZH,1.0,2,"HumidiFi, GoonFi",2,1.4504431909750202,0.3,"HumidiFi(1), GoonFi(1)"
Fq2uW7KBw35oo1basU5vd2JDEMom29UKzSHjMcyuZdZ8,1.0,2,"ObricV2, SolFiV2",2,20.0,0.3,"ObricV2(1), SolFiV2(1)"
DFa9Aihoj3cSSTZQgD3CzcNbmutC6SZjEz75j1u5mVSs,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.44999999999999996,"SolFiV2(1), HumidiFi(1)"
BwQ98Ys2TDermau4wmTbxfCUFXzS6rrioD2Lux2XBRvc,1.0,2,"TesseraV, ZeroFi",4,0.5089411775683045,0.4,"TesseraV(2), ZeroFi(2)"
Af2fqBv24BHoGTTAQsc6o2WYU6LkdwoQXLPi7FFWxzTD,1.0,2,"SolFiV2, BisonFi",8,80.0,0.5166666666666666,"SolFiV2(6), BisonFi(2)"
DvKPKwD2vX54HE2ZbYymrMi3fdd4Y14PkdQbbe4t2Lha,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
7GuWQwyCjgt1zPHvCDa81HdhKTdEz8L5KBP3EiGyjz7R,1.0,2,"SolFiV2, HumidiFi",3,14.876893704594481,0.3,"SolFiV2(2), HumidiFi(1)"
EtR7GUEzgd62yALT7oWXfV2E1a9VbPCaQYkvjJgVGSs7,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.3,"SolFiV2(1), HumidiFi(1)"
CfXPp4ECkJWLSL2oG6fkfDjamhHtCg8EHkpxda54bZEK,1.0,2,"SolFiV2, ZeroFi",2,20.0,0.3,"SolFiV2(1), ZeroFi(1)"
9P1ZUBajXdGq5TxLikbagxB47Kk5CZZKVALWRsw1WFoC,1.0,2,"HumidiFi, ZeroFi",2,3.0835408299350147,0.4,"HumidiFi(1), ZeroFi(1)"
BYh1eZQD77RYmkXr7uKwv7LRcwyndffBKw6Gbk9HjCjK,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.44999999999999996,"SolFiV2(1), HumidiFi(1)"
BX34Et6xcWcU1iHZNzUR2RBTCsfN6n4h5VYoenntX6Td,1.0,2,"TesseraV, ZeroFi",5,0.5956886438711183,0.3,"ZeroFi(3), TesseraV(2)"
Go9rMWBMwB3X1rDaM9Tphqrr1QyihijFPsbvu2Bpg1UU,1.0,2,"SolFiV2, GoonFi",2,20.0,0.3,"SolFiV2(1), GoonFi(1)"
CtESicM5Hew73tpRqDnnyPszPTN7fbexCzcffwwbcSFA,1.0,2,"HumidiFi, TesseraV",3,0.3235268839906586,0.39999999999999997,"TesseraV(2), HumidiFi(1)"
6wsAnFNLgCYwWRdgwD6EbcS3EcEBc8dAf3m8uhF4LA3B,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.44999999999999996,"SolFiV2(1), HumidiFi(1)"
HgXKLVQjMqqXND7z7YYyvEi1cZaQtq8T6jCLyYBusCTQ,1.0,2,"GoonFi, HumidiFi",2,20.0,0.3,"GoonFi(1), HumidiFi(1)"
8ZPxniSZCbAm51qGY4hwfQ7AwvJDEWm4sjA9WikbxiYS,1.0,2,"GoonFi, HumidiFi",2,20.0,0.5,"GoonFi(1), HumidiFi(1)"
GScfvWjNqSreY6zBvDHkWxdB8nvxmDqJ51TZZUHYGR4H,1.0,2,"ZeroFi, GoonFi",2,5.935075222956871,0.5499999999999999,"ZeroFi(1), GoonFi(1)"
4AkRUxDsJBg9h3DmAkaM7wt8RkWyyLNeT218SsdxBnSn,1.0,2,"TesseraV, SolFiV2",2,20.0,0.44999999999999996,"TesseraV(1), SolFiV2(1)"
8me8BGhHrgeaEskKDuUHhxmT1yXKht1uWbMVJRmZngSR,1.0,2,"ZeroFi, HumidiFi",3,1.0560305357096236,0.36666666666666664,"HumidiFi(2), ZeroFi(1)"
8iY3JfS3MrVBaE8VfgKKfANcMmKGTdfKsnZFxAKiWdzY,1.0,2,"HumidiFi, TesseraV",2,20.0,0.3,"HumidiFi(1), TesseraV(1)"
4NpfQuNw5ejrz85nEsZVQm1Lz7EpgQdFcnJ8H12VbYsy,1.0,2,"SolFiV2, HumidiFi",2,2.3654129321067354,0.3,"SolFiV2(1), HumidiFi(1)"
Go5rpMenpiLvUZN5fEhiPS1TaZmWC1BFdfRjfU4rSYTV,1.0,2,"HumidiFi, ObricV2",3,0.4322044672893853,0.39999999999999997,"ObricV2(2), HumidiFi(1)"
DUZY2KYtzvm7v7tkMfLY17tydoJJUqHbdxYf85diMQsn,1.0,2,"SolFiV2, GoonFi",2,20.0,0.3,"SolFiV2(1), GoonFi(1)"
9ARe7wMJt1wjguf2EMo9P8TA16mUrccDs9W6Dnwn6Dvo,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.3,"SolFiV2(1), HumidiFi(1)"
F4yAfLvz4rrkCPnnHcoeh1bUHwgmfsGgs3icpPRQVnJs,1.0,2,"HumidiFi, BisonFi",3,0.6771971237431645,0.3,"HumidiFi(2), BisonFi(1)"
2tFpsARquaAaciVmu747XWpsMev5WUx9GBsi8MLoFAZj,1.0,2,"SolFiV2, GoonFi",2,13.384243028110628,0.3,"SolFiV2(1), GoonFi(1)"
GV7mVKK8DSxQeSWTYdgm65qUvMyKsNsorMuH3HAsUHRU,1.0,2,"GoonFi, ZeroFi",5,0.502231806541201,0.45999999999999996,"GoonFi(4), ZeroFi(1)"
BfuRq5af4PyW6bpRZ7Ptb5bFT5bx77BepXKjuUfGrYKj,1.0,2,"GoonFi, HumidiFi",2,20.0,0.3,"GoonFi(1), HumidiFi(1)"
GsLMT7uofkRy7BTV46AwrDP5yK2PDgMukMZQjcWPrNMx,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
6ZAstq1LDNDd5kR7iUNJRoT6izdZcPo3aSrXdtJzcbxd,1.0,2,"BisonFi, GoonFi",2,0.6429769547236168,0.3,"BisonFi(1), GoonFi(1)"
3qt3NAB8NTavMKNY65DSM4Ryg3Whpve7QNLsJemAgVRz,1.0,2,"HumidiFi, GoonFi",2,20.0,0.44999999999999996,"HumidiFi(1), GoonFi(1)"
9A6D8YGVvJpjHrYJZMvWhYyNgLXevkt8YY5yxrEdfuPp,1.0,2,"TesseraV, ZeroFi",2,0.243209185740713,0.4,"TesseraV(1), ZeroFi(1)"
CDXUGfqDbDN3TKwHAminDAFx8GdJJ6kG5YyTb2Vvy9k8,1.0,2,"HumidiFi, ObricV2",2,7.377056738787641,0.3,"HumidiFi(1), ObricV2(1)"
G4YFAE5YWQ8981hRp4e5fVrWYu6i2RgTnGfe2oUksiho,1.0,2,"HumidiFi, SolFiV2",3,0.6202835120659215,0.5,"HumidiFi(2), SolFiV2(1)"
8Mqmx4X29wiW4SV3WnA7gERbh9Sd5NrjrYG1jGUcdYJk,1.0,2,"GoonFi, ZeroFi",5,0.553249971676675,0.48,"GoonFi(4), ZeroFi(1)"
AHPyDKtSXLWtMRWSTCZRL61AGvhmEFKs6AZShFQyfQJK,1.0,2,"HumidiFi, TesseraV",2,0.8547964409125521,0.3,"HumidiFi(1), TesseraV(1)"
HXxaUZ28Jz3SvmmEMqs7Jah74sS6KCHSzhEPaZXWJQNn,1.0,2,"GoonFi, HumidiFi",2,20.0,0.5,"GoonFi(1), HumidiFi(1)"
8QVh5vgW8xg4wfzb88aKb4JmC23jSaK7LLmKzMP8ag7K,1.0,2,"GoonFi, ZeroFi",7,1.1402153079425181,0.4785714285714286,"GoonFi(5), ZeroFi(2)"
AjGU5vHGcRmwPXTHSCM9FnY8XcC3f18okSjpFnXAxWCK,1.0,2,"SolFiV2, GoonFi",3,0.5041083664951843,0.3,"SolFiV2(2), GoonFi(1)"
3JxVd5ERFLDYZzaQk3LX3mwwvnxwraNowGY2RkbzCBcG,1.0,2,"ZeroFi, SolFiV2",2,20.0,0.4,"ZeroFi(1), SolFiV2(1)"
A6kB6rYoDMec59PEBEtyy251dR4CPJseutKv9y8pHEFm,1.0,2,"GoonFi, HumidiFi",2,20.0,0.5,"GoonFi(1), HumidiFi(1)"
E6rJ8wMJ2gL21nuiEooib6ibPzFcvtjBAjg3dEyFL4v8,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
Z1gZsiQPaKM1MigsiKyW9uSSkgF2ePj3xFDt8VVDGsa,1.0,2,"GoonFi, ZeroFi",4,0.7470862081452735,0.425,"GoonFi(3), ZeroFi(1)"
6gaKafkSi96RgTB6HNn65TSB1fj1KCxyzU4qZn84dFEA,1.0,2,"HumidiFi, BisonFi",4,40.0,0.3,"HumidiFi(3), BisonFi(1)"
8hvRtuHzSEEiqovTYLRRAfRxwFwUudS7P4vCBCVr2WoJ,1.0,2,"GoonFi, SolFiV2",2,20.0,0.5,"GoonFi(1), SolFiV2(1)"
9uiKwCdyk3jRMk85NSbXc4HCocDe8dyAbGAfbDZMGDUZ,1.0,2,"ObricV2, SolFiV2",10,1.4401544421623775,0.39,"ObricV2(7), SolFiV2(3)"
73fLFP416DsDiLx9ag89aZc1bzEyxSvCrQZtij1cYvWJ,1.0,2,"HumidiFi, SolFiV2",6,0.9215434590082537,0.3,"HumidiFi(5), SolFiV2(1)"
XmLV4Fk3FYvZx83fmx3e1UWwzCkcwuP9SHzvoxRJ7ZG,1.0,2,"ZeroFi, HumidiFi",2,1.182304255162277,0.3,"ZeroFi(1), HumidiFi(1)"
2ikKuwqHkWnWVqwFfD4NXiJ9KJQ1KRUJiNUz7QDEnv8N,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
GXTRAvpw6iYvTcjZLpzVJdvxTXZ3WKeDMVwGuEE2gnFw,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
4jsQV4jyrsUzorWMwk1bvfHx19ydAuHEhQrxPYM3AgaU,1.0,2,"HumidiFi, SolFiV2",2,1.7675617075431678,0.44999999999999996,"HumidiFi(1), SolFiV2(1)"
2q472HXgVyK64dxenqtj1U1Mwh4UPsnbDFtM4f8Xo1go,1.0,2,"BisonFi, SolFiV2",3,0.6285993131039209,0.3,"SolFiV2(2), BisonFi(1)"
J3eXGhwmrTeRyDRKAJaAgrmNKecFWgJ7yeQ82XHd9ExV,1.0,2,"TesseraV, SolFiV2",2,0.8704150283924548,0.3,"TesseraV(1), SolFiV2(1)"
HFVKJ4YsqSvi6krvxcAU3ARMj3iSySNLWpKC3JrQMDSW,1.0,2,"HumidiFi, ZeroFi",2,0.6886189460113182,0.5499999999999999,"HumidiFi(1), ZeroFi(1)"
DM57Xxx3vFJ4gw8UUyGJjSwu2pC4ZecmxLgbjRtLmhnL,1.0,2,"HumidiFi, TesseraV",2,20.0,0.8,"HumidiFi(1), TesseraV(1)"
6MRsDssPiA8zMoTXBW7qcXQ9tArMQwwi9v5C3rU5sUx7,1.0,2,"HumidiFi, ObricV2",2,1.6578253154070226,0.3,"HumidiFi(1), ObricV2(1)"
GGn56T6C6jLHdx4du5pSF3xpptJTUQhfz48zezCnW4rX,1.0,2,"ZeroFi, GoonFi",2,0.9038533528063517,0.3,"ZeroFi(1), GoonFi(1)"
H8LaZabJMNShWh2TdTi7JJLyBs2kgiDjK47t2KUXWPqj,1.0,2,"GoonFi, ZeroFi",4,0.41507853487654145,0.44166666666666665,"GoonFi(2), ZeroFi(2)"
Cvd8Zkb8BaCK5BbWbn5TX3KNamygb3Wocn2kpFs4SXMP,1.0,2,"GoonFi, HumidiFi",2,20.0,0.44999999999999996,"GoonFi(1), HumidiFi(1)"
7UtZRNhvqL6YJm5u1nuY1WxRppTnKH3Q2UdKhVFnJ3ch,1.0,2,"SolFiV2, HumidiFi",6,0.8247396858093076,0.35,"SolFiV2(4), HumidiFi(2)"
4Vm93yu4RMy2N6Fv19EDim51KkxHoCuxWtv5bJ83KGyH,1.0,2,"GoonFi, HumidiFi",2,20.0,0.3,"GoonFi(1), HumidiFi(1)"
DcuLW6qXG9Jm5eTAoUe234F7r7T7ygqgUzetJcHztaKU,1.0,2,"HumidiFi, ZeroFi",10,4.8238497563754885,0.32999999999999996,"ZeroFi(6), HumidiFi(4)"
9NMiAHvW2iSa5KpxTgbpnDzdZwotqHG5h614vysw4h5L,1.0,2,"TesseraV, ZeroFi",3,0.8579500110659664,0.5333333333333333,"ZeroFi(2), TesseraV(1)"
C593jKfCWJqvSwZqtb5Cx8Sz3GqijY8WUcTFJWoQcK45,1.0,2,"GoonFi, TesseraV",2,20.0,0.3,"GoonFi(1), TesseraV(1)"
292rXVYdRK57Jm4LteyAFvsADjaUL4eUHnHwtHTA2R7X,1.0,2,"GoonFi, HumidiFi",2,20.0,0.5,"GoonFi(1), HumidiFi(1)"
3yMixg3UXAyGZBSYPaXisPX1LVBowRNcaMd8hfh8mP3c,1.0,2,"SolFiV2, TesseraV",4,12.677339695479736,0.375,"SolFiV2(3), TesseraV(1)"
H8S7biMQKKQGJENyKBUkS7Umnen9kCbLzafMvyw9i4fH,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
E6FRNGxiEzpNMabib2ZKUBTufr4BmBCyfpr2kieN8WTy,1.0,2,"SolFiV2, HumidiFi",2,0.7094919279034011,0.3,"SolFiV2(1), HumidiFi(1)"
3we7pmZKE3eBetEAVz9Fab2T84Qow8WoD7ovBYhDrSqH,1.0,2,"ZeroFi, HumidiFi",2,20.0,0.6000000000000001,"ZeroFi(1), HumidiFi(1)"
HyP6Hfe45HBsw2V4aJPwx3uuxG37QFRgy6hSYDaiDeqQ,1.0,2,"SolFiV2, GoonFi",2,9.612265250459586,0.3,"SolFiV2(1), GoonFi(1)"
592vDWPY1jU4nY8pV2ibtdtdVKuhW7C81u2ynTBF6LdV,1.0,2,"GoonFi, SolFiV2",2,20.0,0.5,"GoonFi(1), SolFiV2(1)"
5X4PibPaDcokmzVnZfNfDZfgPQKr22Gg6u4YoK5rBVDs,1.0,2,"ZeroFi, GoonFi",3,4.995374653098983,0.3,"ZeroFi(2), GoonFi(1)"
4e8u6f898wDuLKAWFJJt9Tby5jaDqrMQfsr5Tv7Qk4uw,1.0,2,"GoonFi, HumidiFi",2,1.9074878967243665,0.44999999999999996,"GoonFi(1), HumidiFi(1)"
2drkUjWTvRtt7hy7Vw2gZZo3AoNTKNDcJ2h4k8bUZa79,1.0,2,"HumidiFi, BisonFi",2,5.76513789088836,0.3,"HumidiFi(1), BisonFi(1)"
5Qe1x3acxZwV12Q8R9vz71r8Ui3qUToV3Boo2K8pXUWR,1.0,2,"BisonFi, SolFiV2",3,0.45446892549785706,0.3,"SolFiV2(2), BisonFi(1)"
4BstCgcwoB5yZtQYqgG6xc5SkBequaMGBfm2HqozaiFR,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.3,"SolFiV2(1), HumidiFi(1)"
Bd5pCUmcGXEkoSVAa3fcDRz6N3trAXCytBUM9uwzAGta,1.0,2,"GoonFi, HumidiFi",2,20.0,0.5,"GoonFi(1), HumidiFi(1)"
9gHhXMBMWvXacsmWqsJnAx5NF8ncEPo9gMMFM3CoLyLZ,1.0,2,"HumidiFi, BisonFi",2,20.0,0.3,"HumidiFi(1), BisonFi(1)"
BH8pMA8uyuDQtxQExMYVjcvrj5Gb6Lqhz6WSSmVMeni3,1.0,2,"GoonFi, HumidiFi",4,40.0,0.375,"GoonFi(3), HumidiFi(1)"
GEW1JvvfcqRyL7AY8yHfLSaixE8GevDTGMQy5Nzx8Vv6,1.0,2,"ZeroFi, SolFiV2",2,20.0,0.6,"ZeroFi(1), SolFiV2(1)"
EewcxJmXHLQtFfMGDgQhYCqwTwZNJPA71sFWmXAxo3ZX,1.0,2,"GoonFi, SolFiV2",2,20.0,0.44999999999999996,"GoonFi(1), SolFiV2(1)"
A8AGMo2WBExSYrqzLUdnCJKjKx7jNzDKQssRvH1HqE46,1.0,2,"GoonFi, TesseraV",3,1.7841575728320378,0.3,"TesseraV(2), GoonFi(1)"
CZtsghVKbfonamgFFQEN4oKM3ziCYtVBBtfZhWr5FFmG,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.44999999999999996,"SolFiV2(1), HumidiFi(1)"
4TZU54NojCunfWEbzqtqxn7V9eNU6x2LZqrHwUKzvmXt,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
A4uYVfT5BMvAkBYv3X2jKpcNu3kZ3NLwTErKLitqAfUs,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
9TKaDw275bG1PdTXdeYXki2q6sVeUBABjWG4f5Rvw1UM,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
2x32nXsr59LLR2P9enrxfWm7jyCmrRrE7C7KmWfBTnyx,1.0,2,"SolFiV2, GoonFi",3,11.829419766960433,0.3,"SolFiV2(2), GoonFi(1)"
2hY7CSpc1jnC5ySzbUfHXcFqQ29UKjvfV4t8MSF8UsJQ,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
HyvA38LBKd6YCLzTeTWoq7C95GwSDYJycTAxATezvuTu,1.0,2,"HumidiFi, TesseraV",3,0.7979426084211907,0.5,"HumidiFi(2), TesseraV(1)"
69j3WgxMNrBw9qRVDjV5yaSpubEZ7UAQ7SgUk1YLHnDe,1.0,2,"SolFiV2, HumidiFi",2,0.29899066978851685,0.15,"SolFiV2(1), HumidiFi(1)"
6yuKtuCFnzS5hpdhh2RWEpLAtNYeroN1mzvVJdPeNGZs,1.0,2,"HumidiFi, BisonFi",2,20.0,0.44999999999999996,"HumidiFi(1), BisonFi(1)"
FLBakJcXQe7LsaQWNthx9A5K1R7hLGxkhefcwXnNebrf,1.0,2,"SolFiV2, GoonFi",2,20.0,0.8,"SolFiV2(1), GoonFi(1)"
q42yecdyRoxnmf7LijSDhhqYkQ4s9VZXqqs9SJZZz8J,1.0,2,"HumidiFi, SolFiV2",3,30.0,0.39999999999999997,"HumidiFi(2), SolFiV2(1)"
4gAbTNLRZ9BUKkPpkQS6PV7D31uzcyMiRWXFo5LLUyHq,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.8,"HumidiFi(1), SolFiV2(1)"
E5y4JWTUhtaNTsYkSzwr39SCAuffvkS1584W8P7mBx4E,1.0,2,"HumidiFi, ZeroFi",2,20.0,0.6000000000000001,"HumidiFi(1), ZeroFi(1)"
99ZRoVae8bRNy381XZJp2vDRQXnchsV2QDWXbmiotBcW,1.0,2,"SolFiV2, HumidiFi",4,40.0,0.22499999999999998,"SolFiV2(2), HumidiFi(2)"
DKSZ68haiYFDRJrRZ9goeJWHBh38rKzG1KsC1ntBwAxA,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
9cMrGdXNurwCsLkpqQARW6jTut9398MrCdtvUygignoG,1.0,2,"HumidiFi, GoonFi",2,20.0,0.44999999999999996,"HumidiFi(1), GoonFi(1)"
2ERnqN5Jcb2SGQmqregPyPdDJoSbFKzmVqxtGbnqPQk9,1.0,2,"HumidiFi, SolFiV2",3,0.4501154358544868,0.39999999999999997,"HumidiFi(2), SolFiV2(1)"
7mj3cLAGXh2q8DP1qvUM3pKwC9C885SHPNi1oZgcMq3E,1.0,2,"BisonFi, ZeroFi",3,30.0,0.5666666666666667,"BisonFi(2), ZeroFi(1)"
CgcBePpvuqSyHw2Q14GQcjj29iHBAfXEEwodfsUsvEi,1.0,2,"ZeroFi, GoonFi",3,0.549670490354428,0.43333333333333335,"ZeroFi(2), GoonFi(1)"
3UYcfC2Bf2Snht1skysW86RoMqhVFvTKdd93gFUJ7G44,1.0,2,"ZeroFi, GoonFi",7,0.7045431486407953,0.47619047619047616,"GoonFi(4), ZeroFi(3)"
JiFaribhg3VVE5Cu5bN4TJ2Fmx7Kgpt8dhFURcQ3Xj7,1.0,2,"GoonFi, TesseraV",4,8.721078119057251,0.3,"GoonFi(2), TesseraV(2)"
45R4HvGSQ8Wc7eeNrz5Y9kkpRosBtsen6EnnkxezciyE,1.0,2,"ZeroFi, HumidiFi",8,0.8909238524599167,0.3625,"ZeroFi(5), HumidiFi(3)"
4X4qucksXp3YAaBWiMVef2hB5s14REbZijL1oBxJhUq9,1.0,2,"SolFiV2, HumidiFi",7,0.9416363689559977,0.3,"SolFiV2(5), HumidiFi(2)"
HLrGwZASPYrmTJVnyU334uFfK7Dy85nkAVgeRmXhNBf3,1.0,2,"SolFiV2, GoonFi",2,20.0,0.3,"SolFiV2(1), GoonFi(1)"
BzxdVK3R5U95Y81ULRyB14rWUg5vEzrVJLfiBiB4CKhD,1.0,2,"HumidiFi, SolFiV2",2,0.3567188995618303,0.44999999999999996,"HumidiFi(1), SolFiV2(1)"
8TGhYtT7fySFAmBCuQzoFYZs8ty4ieHz3QC77m1ZYi8a,1.0,2,"ZeroFi, GoonFi",2,20.0,0.3,"ZeroFi(1), GoonFi(1)"
GAJ483W26uor2517rtUYoMQJPekQDbToJ8VprM6t4XEb,1.0,2,"ObricV2, HumidiFi",2,12.457846626605463,0.3,"ObricV2(1), HumidiFi(1)"
G9CDR7nSfi4s6DQQur1RkGfTZCxuLQYZBGNkZTV7MKHw,1.0,2,"GoonFi, HumidiFi",2,0.6261368296813902,0.6,"GoonFi(1), HumidiFi(1)"
CC9Rumf38zdWCXQWUZxfJR4shuJJgVSyiKLw2b54yAnE,1.0,2,"SolFiV2, GoonFi",3,0.432811885847949,0.3,"SolFiV2(2), GoonFi(1)"
4y1ckBvjQZHqSJQLJ8WqYdZZYrxNQXNK9pW7eUB21FDM,1.0,2,"GoonFi, HumidiFi",3,30.0,0.3,"GoonFi(2), HumidiFi(1)"
83gTwPYuk6becaRG3egSkRRPDnuN8AFeHPzfAE14uaWb,1.0,2,"HumidiFi, SolFiV2",2,4.4859254090291705,0.44999999999999996,"HumidiFi(1), SolFiV2(1)"
8LCN5qTN6rzzuxhEYe4BVPVtktzkzptCSMY6PKdoG3wP,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
4t4ZM8PUvLMoB63SHKappZWovHFuCMce3EptKddPkEka,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
2qNQabrertVQCWQsdX3FiwtNCwSAc9UNbK5wzz6BxcdU,1.0,2,"HumidiFi, ZeroFi",2,0.5159750904425504,0.3,"HumidiFi(1), ZeroFi(1)"
9f1Mtfj23NrFHB6rZqQZG9jRAgXgdxyqJ71Jz7UU5tgZ,1.0,2,"HumidiFi, GoonFi",2,20.0,0.5,"HumidiFi(1), GoonFi(1)"
Gt7aB9b6g8gnftBDE9ZAKUuC1jyCytf4Dn534Z9q8R3S,1.0,2,"HumidiFi, ZeroFi",2,0.9621900728979254,0.4,"HumidiFi(1), ZeroFi(1)"
CpGVDYycnhbAVs6yspfDavTfHuhk7G8hDWqUgEd9SwgG,1.0,2,"ZeroFi, ObricV2",3,1.485347664187649,0.3,"ZeroFi(2), ObricV2(1)"
2zueHLPFTXBVxEmt784nonN9GxpqGFKsStRrCksZmvMr,1.0,2,"GoonFi, HumidiFi",2,2.6254222554127455,0.44999999999999996,"GoonFi(1), HumidiFi(1)"
GAakfrRVEteZjv4bsVU495krCE7ATbHgHHMhxeZ6vSvT,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
97H1duNooVXhQ8yPytz2n9nFDvmYajPWAd8ERXCR1ufg,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
6E5tcBEY9rfkR7UvnkN7EzXPsyzAWTaChUbmDUcAw1tk,1.0,2,"HumidiFi, SolFiV2",2,20.0,0.5,"HumidiFi(1), SolFiV2(1)"
4TDWmye4JMhqe3LJkTgrJN57KFYcSMgjox5kqAseTeMG,1.0,2,"HumidiFi, GoonFi",2,20.0,0.5,"HumidiFi(1), GoonFi(1)"
HPN8WKQjPQU5Sjbxbju1RzE2HnZeBhpnN9jSgvdJx6qS,1.0,2,"TesseraV, HumidiFi",2,0.2736632632838999,0.3,"TesseraV(1), HumidiFi(1)"
DH2g9yU5h6vqhSV12uChkd5upwpwX36gHja96Xp72KC9,1.0,2,"TesseraV, ZeroFi",2,20.0,0.3,"TesseraV(1), ZeroFi(1)"
GRWSUHKPve69ogCYRRXfgN57tECXVeZMwwakJzdchYSq,1.0,2,"ZeroFi, GoonFi",2,12.0536386921802,0.5499999999999999,"ZeroFi(1), GoonFi(1)"
G7iQvvHYCVYjunDTYhdxXkFEZjXFDbbmyyGSxJy6U727,1.0,2,"SolFiV2, ObricV2",2,16.515314513520767,0.3,"SolFiV2(1), ObricV2(1)"
HaqgNXi7Aty3iNkWWncZAG1QvMvd6XMgBoKqX4QHJKhL,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.3,"SolFiV2(1), HumidiFi(1)"
EQWKY9YSPKfnmxdFjB4PcLXCM55paCQxnaFz5M1RfJWP,1.0,2,"SolFiV2, HumidiFi",2,20.0,0.5,"SolFiV2(1), HumidiFi(1)"
8NN3BSTEJ5jbmEBdXdFVzUairgV87pQQst5v1HkuE5Xt,1.0,2,"GoonFi, HumidiFi",2,15.189905463935576,0.3,"GoonFi(1), HumidiFi(1)"
8vWv85FQWPKdWEcqGpmMKG3rxECW2m3sbkD35Unn1EdR,1.0,2,"ZeroFi, HumidiFi",2,20.0,0.3,"ZeroFi(1), HumidiFi(1)"
JB7v5cLFLdsyLpWDbKCysnjHZUopK1dX5kTRY56BA3AL,1.0,2,"ObricV2, HumidiFi",2,2.475844185497124,0.3,"ObricV2(1), HumidiFi(1)"
ECM9JLsawJDmh5TSZ4HbEMMxA5FNDtaPNFy3vtuDXA3p,1.0,2,"HumidiFi, GoonFi",2,20.0,0.5,"HumidiFi(1), GoonFi(1)"
4mZU9fb4XtueZQYyrc9zMpFpU3Mf8WJEM1MJL2SRMj3V,1.0,2,"GoonFi, SolFiV2",2,20.0,0.3,"GoonFi(1), SolFiV2(1)"
7wR6QvCbgiQ9JT9D7G96rKnRchb1SUWTuXX5uSi3VHss,1.0,2,"SolFiV2, HumidiFi",3,30.0,0.39999999999999997,"HumidiFi(2), SolFiV2(1)"
6hTuJ4gb8QSyMyvFcWEprPtM3HiStUjnUiYZVQRdkbEx,1.0,2,"SolFi, TesseraV",3,0.7314125716818182,0.3,"TesseraV(2), SolFi(1)"
